seed,cell_id,class,model,nucleus_dice,cytoplasm_dice,foreground_dice,gt_nucleus_area,pred_nucleus_area,gt_cytoplasm_area,pred_cytoplasm_area,gt_nc,gt_circularity,nucleus_area_absolute_error,cytoplasm_area_absolute_error,pred_nc,nc_absolute_error,nc_relative_error,invalid_nc,pred_circularity,circularity_absolute_error,invalid_circularity,best_epoch,high_dice,high_nc_error,high_circularity_error
20260803,149053423-149053447-001,light_dysplastic,baseline,0.9539340954942838,0.8430246098905364,0.8984793526924101,5932,5964,13767,11995,0.43088545071547907,0.8192906222350413,32.0,1772.0,0.4972071696540225,0.06632171893854344,0.15391924909316002,False,0.7451645032554741,0.07412611897956722,False,11,True,False,False
20260803,149054526-149054563-001,light_dysplastic,baseline,0.7153629712999438,0.5554020100502512,0.6353824906750976,3179,5706,6949,8971,0.4574758958123471,0.6895983343433245,2527.0,2022.0,0.6360494928101661,0.178573596997819,0.390344514952441,False,0.3681821999112851,0.3214161344320394,False,11,False,False,True
20260803,149056321-149056360-003,severe_dysplastic,baseline,0.9530120481927711,0.9310327828444663,0.9420224155186188,3216,3424,10295,9990,0.31238465274405053,0.7954415176954409,208.0,305.0,0.34274274274274275,0.030358089998692217,0.0971814477778394,False,0.699141119007897,0.09630039868754392,False,11,True,False,False
20260803,149056410-149056458-005,severe_dysplastic,baseline,0.9433534743202417,0.8052417532760958,0.8742976137981688,1297,1351,1089,1124,1.1910009182736456,0.6152844525160559,54.0,35.0,1.2019572953736655,0.010956377100019843,0.009199294251264587,False,0.7208598601734251,0.10557540765736917,False,11,False,False,False
20260803,149056785-149056813-002,severe_dysplastic,baseline,0.9591950810508664,0.9009489916963227,0.9300720363735946,1716,1862,3337,3407,0.5142343422235541,0.8126534754623163,146.0,70.0,0.5465218667449369,0.03228752452138273,0.06278744743947672,False,0.8496318673777695,0.03697839191545327,False,11,True,False,False
20260803,149056933-149056982-005,severe_dysplastic,baseline,0.9250645994832042,0.7483296213808464,0.8366971104320253,1664,1432,3638,4893,0.45739417262231996,0.7204659857689807,232.0,1255.0,0.2926629879419579,0.16473118468036207,0.3601506848791861,False,0.7258696184806317,0.0054036327116510074,False,11,False,False,False
20260803,149057164-149057197-001,severe_dysplastic,baseline,0.9221499156423234,0.5597722960151803,0.7409611058287519,2011,2138,1613,2603,1.2467451952882826,0.4789457772287188,127.0,990.0,0.8213599692662312,0.4253852260220514,0.3411963297980552,False,0.5863314334059319,0.10738565617721307,False,11,False,True,False
20260803,149057812-149057847-002,moderate_dysplastic,baseline,0.9388613489559862,0.633200094051258,0.7860307215036221,3516,3141,3196,5310,1.100125156445557,0.8353069215046935,375.0,2114.0,0.5915254237288136,0.5085997327167434,0.4623103720758711,False,0.844199983439004,0.008893061934310498,False,11,False,True,False
20260803,149058262-149058288-001,moderate_dysplastic,baseline,0.851326341764343,0.8102884329467737,0.8308073873555584,2070,2793,6453,6999,0.3207810320781032,0.62303769660094,723.0,546.0,0.39905700814402056,0.07827597606591735,0.24401608643360337,False,0.7745294201899747,0.15149172358903473,False,11,False,False,False
20260803,149058262-149058288-003,moderate_dysplastic,baseline,0.9345664739884393,0.8463855421686747,0.890476008078557,2299,2026,7450,9814,0.3085906040268456,0.7909223233535917,273.0,2364.0,0.20643977990625637,0.10215082412058926,0.33102269403189194,False,0.8446824559271795,0.053760132573587804,False,11,True,False,False
20260803,149059215-149059228-001,light_dysplastic,baseline,0.8441358024691358,0.8449450112627535,0.8445404068659446,2241,1647,16683,21052,0.13432835820895522,0.8497180326460076,594.0,4369.0,0.07823484704541137,0.05609351116354386,0.41758191888543034,False,0.48059777887834887,0.3691202537676588,False,11,False,False,True
20260803,149061548-149061568-002,severe_dysplastic,baseline,0.9719067543335326,0.8456199138343705,0.9087633340839516,3439,3253,3816,4540,0.9012054507337526,0.8046944019384197,186.0,724.0,0.7165198237885463,0.1846856269452063,0.2049315412632003,False,0.7725826384383174,0.03211176350010225,False,11,True,False,False
20260803,149061666-149061699-001,moderate_dysplastic,baseline,0.9751856547726862,0.6651990035339783,0.8201923291533322,2774,2747,5945,11316,0.46661059714045416,0.7605615005286058,27.0,5371.0,0.2427536231884058,0.22385697395204837,0.4797501290664781,False,0.7785458089558809,0.017984308427275053,False,11,False,False,False
20260803,149061666-149061726-001,light_dysplastic,baseline,0.9331919406150583,0.7775611596754921,0.8553765501452752,2508,2207,6418,9483,0.3907759426612652,0.7750387847763173,301.0,3065.0,0.23273225772434883,0.15804368493691637,0.40443451924417256,False,0.7345205187209695,0.04051826605534781,False,11,False,False,False
20260803,149062593-149062608-001,moderate_dysplastic,baseline,0.8819299466481095,0.6373517786561265,0.759640862652118,3802,4820,4158,3938,0.9143819143819144,0.7472263193728476,1018.0,220.0,1.2239715591670899,0.3095896447851755,0.3385776789086719,False,0.8223539475715791,0.07512762819873153,False,11,False,True,False
20260803,149096927-149096943-002,severe_dysplastic,baseline,0.7218755270703323,0.3890063424947146,0.5554409347825234,3784,2145,2029,8377,1.8649581074420898,0.4330859477112478,1639.0,6348.0,0.2560582547451355,1.6088998526969542,0.8626998019831453,False,0.5303018809390629,0.09721593322781513,False,11,False,True,False
20260803,149099398-149099421-001,light_dysplastic,baseline,0.9401840490797546,0.7811494424904587,0.8606667457851067,4833,4295,22296,31156,0.21676533907427342,0.6548874796990576,538.0,8860.0,0.13785466683784825,0.07891067223642517,0.3640356365910991,False,0.6748729572249773,0.019985477525919726,False,11,False,False,False
20260803,149099502-149099544-001,moderate_dysplastic,baseline,0.7841028884672149,0.8105006455314876,0.7973017669993512,3719,5767,10653,10260,0.34910353890922746,0.7173746319967647,2048.0,393.0,0.5620857699805069,0.2129822310712794,0.6100815295519777,False,0.55586539657769,0.1615092354190747,False,11,False,False,False
20260803,149101620-149101650-002,moderate_dysplastic,baseline,0.9851247064086791,0.7675348919903991,0.8763297991995391,4441,4500,4863,6386,0.9132222907670162,0.8268161556578415,59.0,1523.0,0.7046664578766051,0.20855583289041113,0.22837331789385823,False,0.8740958313611915,0.04727967570335001,False,11,False,False,False
20260803,149102510-149102527-003,moderate_dysplastic,baseline,0.964776496604012,0.8192771084337349,0.8920268025188735,3124,3207,4465,5412,0.6996640537513997,0.7885519221222621,83.0,947.0,0.5925720620842572,0.10709199166714256,0.15306179877492318,False,0.6670312310638972,0.12152069105836494,False,11,True,False,False
20260803,149105131-149105155-002,severe_dysplastic,baseline,0.9569995222169135,0.8884540117416829,0.9227267669792982,2083,2103,3072,3060,0.6780598958333334,0.7474148451163989,20.0,12.0,0.6872549019607843,0.009195006127450944,0.01356073795724546,False,0.8064290328831042,0.059014187766705306,False,11,True,False,False
20260803,149105131-149105155-003,severe_dysplastic,baseline,0.7517455391776571,0.7145379635079459,0.7331417513428015,969,1609,1869,1529,0.5184590690208668,0.5936821150517075,640.0,340.0,1.052321778940484,0.5338627099196172,1.02970844201722,False,0.858121981548532,0.2644398664968245,False,11,False,True,True
20260803,149105131-149105205-002,moderate_dysplastic,baseline,0.9466844385204932,0.792044457443697,0.8693644479820951,3104,2898,5889,7787,0.5270843946340635,0.7732303653793138,206.0,1898.0,0.3721587260819314,0.15492566855213213,0.2939289726661682,False,0.6347118103855143,0.1385185549937995,False,11,False,False,False
20260803,149143370-149143378-002,carcinoma_in_situ,baseline,0.7683573050719152,0.2367713004484305,0.5025643027601728,2034,3250,1755,2705,1.158974358974359,0.1562956438743513,1216.0,950.0,1.201478743068392,0.0425043840940329,0.03667410507471648,False,0.7149456125721538,0.5586499686978026,False,11,False,False,True
20260803,149143469-149143479-002,severe_dysplastic,baseline,0.783391695847924,0.5940505764698388,0.6887211361588814,3006,2991,4875,10824,0.6166153846153846,0.7290218844541125,15.0,5949.0,0.276330376940133,0.34028500767525155,0.5518585236548731,False,0.663940606313963,0.06508127814014952,False,11,False,True,False
20260803,149146635-149146651-001,carcinoma_in_situ,baseline,0.9638445991466427,0.5915826911677534,0.777713645157198,2286,2167,1644,3417,1.3905109489051095,0.6275516698945508,119.0,1773.0,0.6341820310213637,0.7563289178837458,0.5439211928234633,False,0.654559955128624,0.02700828523407317,False,11,False,True,False
20260803,149146886-149146936-002,carcinoma_in_situ,baseline,0.9843953185955787,0.6669997501873595,0.8256975343914691,3083,3069,1493,2510,2.0649698593436034,0.8137730539702447,14.0,1017.0,1.2227091633466136,0.8422606959969898,0.4078801849362276,False,0.8421143608120542,0.028341306841809466,False,11,False,True,False
20260803,149147848-149147864-001,carcinoma_in_situ,baseline,0.7294441892512632,0.5900591337701774,0.6597516615107203,2766,1588,4433,8081,0.6239566884728175,0.5153142750993217,1178.0,3648.0,0.1965103328795941,0.4274463555932234,0.6850566368361128,False,0.40538675068786056,0.10992752441146114,False,11,False,True,False
20260803,149148124-149148181-001,carcinoma_in_situ,baseline,0.9744360902255639,0.8087543144022592,0.8915952023139115,7470,7825,5849,6899,1.2771413916908874,0.7040223167426077,355.0,1050.0,1.1342223510653717,0.14291904062551564,0.11190532986403837,False,0.7997004866761467,0.09567816993353895,False,11,True,False,False
20260803,149148124-149148181-004,carcinoma_in_situ,baseline,0.9371664658288862,0.8184487821730869,0.8778076240009866,2759,3050,2933,2856,0.9406750767132629,0.662234560235989,291.0,77.0,1.0679271708683473,0.12725209415508443,0.13527727270337866,False,0.8445922519585818,0.18235769172259275,False,11,False,False,True
20260803,149181806-149181819-002,severe_dysplastic,baseline,0.966669840967527,0.7893856715367012,0.8780277562521142,10775,10227,9466,13258,1.138284386224382,0.8329012682232401,548.0,3792.0,0.7713833157338965,0.3669010704904856,0.3223278405668304,False,0.7575954700745061,0.07530579814873395,False,11,False,True,False
20260803,149182550-149182571-003,carcinoma_in_situ,baseline,0.9696805630752572,0.8046669757379076,0.8871737694065824,3596,3792,5455,7487,0.659211732355637,0.8380733860563566,196.0,2032.0,0.5064778950180312,0.15273383733760582,0.2316912733038776,False,0.8150386868862838,0.023034699170072837,False,11,False,False,False
20260803,149182550-149182608-002,carcinoma_in_situ,baseline,0.9548064918851435,0.6355228835665164,0.79516468772583,1960,2045,1569,2648,1.2492033142128744,0.7079267972010039,85.0,1079.0,0.7722809667673716,0.4769223474455029,0.3817809000651846,False,0.7674888508793922,0.059562053678388294,False,11,False,True,False
20260803,149182550-149182608-005,carcinoma_in_situ,baseline,0.923492835901595,0.6932862190812721,0.8083895274914336,1833,1866,1370,1460,1.337956204379562,0.5451279927649001,33.0,90.0,1.2780821917808218,0.059874012598740256,0.04475031966848675,False,0.7302112325570342,0.18508323979213415,False,11,False,False,True
20260803,149182657-149182667-002,carcinoma_in_situ,baseline,0.9451073985680191,0.6534172147555047,0.7992623066617619,1541,1392,2357,4637,0.6537971998302927,0.6164091548128765,149.0,2280.0,0.3001940910071167,0.353603108823176,0.5408444209772393,False,0.7644161356348215,0.14800698082194497,False,11,False,True,False
20260803,149185405-149185423-002,carcinoma_in_situ,baseline,0.8697229219143576,0.4096897577560561,0.6397063398352069,5603,4322,1060,3646,5.285849056603774,0.5937204498620198,1281.0,2586.0,1.1854086670323642,4.10044038957141,0.7757390666896811,False,0.6563431060745493,0.06262265621252949,False,11,False,True,False
20260803,149185604-149185629-001,carcinoma_in_situ,baseline,0.8435343364634008,0.6367027891277314,0.7401185627955661,5111,3728,1954,3675,2.615660184237462,0.6163103413830081,1383.0,1721.0,1.014421768707483,1.6012384155299788,0.6121734822458607,False,0.7562830600271371,0.13997271864412897,False,11,False,True,False
20260803,149185698-149185721-004,carcinoma_in_situ,baseline,0.8949443016281062,0.6370921579851173,0.7660182298066118,3224,2611,1372,2122,2.3498542274052476,0.7773846964419787,613.0,750.0,1.2304429783223374,1.1194112490829102,0.47637455960169267,False,0.8129578823447896,0.03557318590281089,False,11,False,True,False
20260803,149185850-149185864-001,carcinoma_in_situ,baseline,0.8793762421648066,0.7863960209705606,0.8328861315676837,3575,2966,3098,4341,1.1539703034215623,0.7021903896136864,609.0,1243.0,0.6832527067495968,0.47071759667196544,0.40791100721159407,False,0.7725646930326193,0.07037430341893292,False,11,False,True,False
20260803,149187049-149187073-001,carcinoma_in_situ,baseline,0.9411962931760741,0.751357220412595,0.8462767567943346,3127,2808,1603,2081,1.9507174048658764,0.6744910877577139,319.0,478.0,1.3493512734262374,0.601366131439639,0.30827931388743246,False,0.7524902445659568,0.07799915680824288,False,11,False,True,False
20260803,149315229-149315291-003,severe_dysplastic,baseline,0.9688149688149689,0.6468916079594611,0.8078532883872149,6602,6385,3154,4937,2.0932149651236527,0.7858870908255164,217.0,1783.0,1.2932955235973262,0.7999194415263264,0.38214854790631825,False,0.8420486400000021,0.05616154917448568,False,11,False,True,False
20260803,149315960-149315967-001,moderate_dysplastic,baseline,0.7937706465313827,0.41901665078208217,0.6063936486567325,5078,7636,6094,11743,0.833278634722678,0.7485030564377804,2558.0,5649.0,0.6502597292003747,0.18301890552230338,0.2196368396585301,False,0.4827154492573458,0.2657876071804346,False,11,False,False,True
20260803,149316117-149316122-002,carcinoma_in_situ,baseline,0.8181283107710418,0.7040187738339689,0.7610735423025053,1520,1878,1884,1525,0.8067940552016986,0.47355711809357637,358.0,359.0,1.2314754098360656,0.42468135463436707,0.5263807108091371,False,0.7410431145932607,0.2674859964996843,False,11,False,True,True
20260803,149316426-149316462-001,carcinoma_in_situ,baseline,0.933939393939394,0.7454991816693944,0.8397192878043942,1624,1676,1085,1359,1.4967741935483871,0.6918573469705027,52.0,274.0,1.2332597498160411,0.263514443732346,0.1760547909052631,False,0.7425058556466531,0.05064850867615034,False,11,False,True,False
20260803,149317002-149317010-001,severe_dysplastic,baseline,0.9694271297120808,0.8506995197327208,0.9100633247224008,1645,1724,2252,2537,0.7304618117229129,0.8387738467016614,79.0,285.0,0.6795427670476941,0.050919044675218794,0.0697079219613085,False,0.8361484057515839,0.002625440950077551,False,11,True,False,False
20260803,149317114-149317152-004,carcinoma_in_situ,baseline,0.9564068692206077,0.8642551536367172,0.9103310114286625,1185,1086,1217,1354,0.9737058340180772,0.7901103991573756,99.0,137.0,0.8020679468242246,0.17163788719385265,0.17627265332582243,False,0.8052722970792711,0.015161897921895484,False,11,True,False,False
20260803,149317204-149317230-001,severe_dysplastic,baseline,0.906986712387484,0.8125253070589823,0.8597560097232331,3720,3279,3332,4077,1.1164465786314526,0.6524422450492672,441.0,745.0,0.8042678440029434,0.3121787346285092,0.27961790647723883,False,0.7729072009877272,0.12046495593846007,False,11,False,True,False
20260803,149788716-149788727-003,light_dysplastic,baseline,0.887591677892531,0.8893698657090855,0.8884807718008083,3157,3524,9655,10674,0.32698083894355257,0.7401312495103445,367.0,1019.0,0.3301480232340266,0.0031671842904740233,0.00968611682137117,False,0.6745230734323504,0.06560817607799407,False,11,False,False,False
20260803,153276386-153276405-004,moderate_dysplastic,baseline,0.9726654641320938,0.7618250780901383,0.867245271111116,3544,3663,7547,10381,0.46959056578773023,0.7660305842055309,119.0,2834.0,0.3528561795588094,0.11673438622892085,0.24858705891171898,False,0.7579868159861867,0.008043768219344272,False,11,False,False,False
20260803,153314759-153314767-002,light_dysplastic,baseline,0.9881242387332522,0.7398347642961283,0.8639795015146903,3260,3308,4855,7491,0.6714727085478888,0.8523469905986318,48.0,2636.0,0.4415965825657456,0.2298761259821432,0.3423456839125797,False,0.8556934798880069,0.0033464892893750875,False,11,False,False,False
20260803,153314857-153314882-002,light_dysplastic,baseline,0.8313825472244756,0.7949957350014216,0.8131891411129486,7387,9871,18219,20468,0.405455842801471,0.7925504056156489,2484.0,2249.0,0.48226499902286496,0.07680915622139395,0.1894385495893653,False,0.5332509101190532,0.2592994954965957,False,11,False,False,True
20260803,153314956-153314985-001,severe_dysplastic,baseline,0.9180757323172184,0.7498868266183794,0.8339812794677989,4539,3859,3991,4845,1.1373089451265348,0.77024121659237,680.0,854.0,0.7964912280701755,0.3408177170563593,0.29967004027072025,False,0.7875172787880376,0.017276062195667574,False,11,False,True,False
20260803,153315615-153315624-002,severe_dysplastic,baseline,0.9674064444238091,0.582971329278888,0.7751888868513486,5270,5499,4357,9455,1.209547854028001,0.7369656729683174,229.0,5098.0,0.5815970386039133,0.6279508154240876,0.5191611842158388,False,0.7876475685358668,0.05068189556754943,False,11,False,True,False
20260803,153354589-153354597-001,light_dysplastic,baseline,0.8458364906963037,0.7753004491563145,0.8105684699263092,5867,6010,10933,13780,0.5366322143967804,0.8364850513705333,143.0,2847.0,0.4361393323657475,0.10049288203103296,0.1872654903479934,False,0.47265924613940385,0.36382580523112945,False,11,False,False,True
20260803,153654325-153654351-002,severe_dysplastic,baseline,0.9245837414299706,0.8047987442538401,0.8646912428419053,2668,2437,3986,4933,0.6693426994480682,0.7256005643419587,231.0,947.0,0.49401986620717614,0.1753228332408921,0.2619324472396781,False,0.8002079423445748,0.07460737800261608,False,11,False,False,False
20260803,153654325-153654360-003,severe_dysplastic,baseline,0.6094286606306587,0.7002848265147592,0.654856743572709,2205,998,5814,9634,0.37925696594427244,0.4312822234326085,1207.0,3820.0,0.10359144695868798,0.27566551898558445,0.7268549212914629,False,0.4692004308490154,0.03791820741640689,False,11,False,True,False
20260803,153657257-153657289-002,light_dysplastic,baseline,0.828042328042328,0.8054230821637826,0.8167327051030553,4695,6645,8051,6627,0.5831573717550614,0.8646746649337484,1950.0,1424.0,1.0027161611588955,0.41955878940383406,0.719459429419042,False,0.610288155849546,0.25438650908420246,False,11,False,True,True
20260803,153657698-153657708-001,light_dysplastic,baseline,0.9003095975232198,0.8576251927603279,0.8789673951417738,7491,8659,28671,32934,0.26127445851208536,0.8682300659249313,1168.0,4263.0,0.2629197789518431,0.001645320439757736,0.006297263620270831,False,0.35607443370782915,0.5121556322171021,False,11,False,False,True
20260803,153659229-153659243-003,severe_dysplastic,baseline,0.9281396910678308,0.8201112713785288,0.8741254812231798,2394,2073,2412,2441,0.9925373134328358,0.8109575815050853,321.0,29.0,0.849242113887751,0.14329519954508485,0.1443724616024926,False,0.7807859780996338,0.030171603405451553,False,11,False,False,False
20260803,153697342-153697366-001,moderate_dysplastic,baseline,0.9612621055920025,0.8606126914660831,0.9109373985290428,3320,3082,4110,5030,0.8077858880778589,0.8424585925784669,238.0,920.0,0.6127236580516898,0.19506223002616907,0.24147734124568745,False,0.8326489444789328,0.009809648099534107,False,11,True,False,False
20260803,153701139-153701148-001,light_dysplastic,baseline,0.9847614289283038,0.9084537101520904,0.9466075695401971,6035,5974,20900,23613,0.28875598086124404,0.8238828691144947,61.0,2713.0,0.25299623088976414,0.035759749971479904,0.12384029596383501,False,0.7228269281762649,0.10105594093822978,False,11,True,False,False
20260803,153826963-153826976-001,severe_dysplastic,baseline,0.9696004632310364,0.8582624645656162,0.9139314638983262,3552,3356,6345,5649,0.5598108747044918,0.8205046155064458,196.0,696.0,0.5940874491060365,0.034276574401544746,0.06122873763554648,False,0.8233242315830547,0.002819616076608855,False,11,True,False,False
20260803,153827595-153827664-001,carcinoma_in_situ,baseline,0.9514187446259673,0.7063655030800822,0.8288921238530247,2315,2337,1271,1651,1.8214004720692367,0.5691391447744507,22.0,380.0,1.4155057540884313,0.40589471798080545,0.22284747443389363,False,0.6448175901675436,0.07567844539309287,False,11,False,True,False
20260803,153828877-153828897-001,severe_dysplastic,baseline,0.9385211386221998,0.7098540145985401,0.8241875766103699,3100,2837,4696,6264,0.6601362862010222,0.8138201479900438,263.0,1568.0,0.4529054916985951,0.20723079450242704,0.31392075381017337,False,0.8199583653168189,0.006138217326775108,False,11,False,False,False
20260803,153829063-153829073-001,severe_dysplastic,baseline,0.9441590720795361,0.7552201257861635,0.8496895989328498,2896,3139,2217,1758,1.3062697338746054,0.8313936688676801,243.0,459.0,1.7855517633674631,0.4792820294928577,0.3669086484631187,False,0.8266481726649314,0.004745496202748667,False,11,False,True,False
20260803,153829063-153829073-002,severe_dysplastic,baseline,0.9510176694251845,0.8140643623361145,0.8825410158806495,2343,2128,1659,1697,1.4122965641952985,0.6454889777189768,215.0,38.0,1.2539776075427225,0.158318956652576,0.11210028301846098,False,0.7159126481847244,0.0704236704657476,False,11,False,False,False
20260803,153829664-153829678-001,moderate_dysplastic,baseline,0.9082499528034736,0.7189703566783049,0.8136101547408893,5757,4837,5848,8759,0.9844391244870041,0.7425531865302086,920.0,2911.0,0.552231989953191,0.4322071345338131,0.4390385192385754,False,0.7922088548632497,0.049655668333041025,False,11,False,True,False
20260803,153831426-153831438-001,carcinoma_in_situ,baseline,0.8924128503075871,0.4528301886792453,0.6726215194934162,3969,3346,596,1736,6.659395973154362,0.7001513162339066,623.0,1140.0,1.9274193548387097,4.731976618315652,0.7105713381243667,False,0.6210541788340649,0.0790971373998417,False,11,False,True,False
20260803,153831471-153831479-001,carcinoma_in_situ,baseline,0.9170586778905669,0.8093350946719506,0.8631968862812588,2152,1887,1225,1046,1.756734693877551,0.8636231912791748,265.0,179.0,1.8040152963671128,0.047280602489561785,0.026913896412727734,False,0.7829291754509288,0.08069401582824598,False,11,False,False,False
20260803,153915316-153915330-003,severe_dysplastic,baseline,0.9445591271011501,0.8202970297029702,0.8824280784020602,3204,3578,9107,7053,0.3518172834083672,0.7733774508106748,374.0,2054.0,0.50730185736566,0.15548457395729282,0.4419456898344783,False,0.8538602143765315,0.08048276356585671,False,11,False,False,False
20260803,153956040-153956058-006,normal_columnar,baseline,0.8886380737396539,0.667191011235955,0.7779145424878045,1181,1477,3331,5569,0.35454818372861,0.7657732154720922,296.0,2238.0,0.2652181720237026,0.0893300117049074,0.25195379316762195,False,0.8485122661499416,0.08273905067784937,False,11,False,False,False
20260803,153956444-153956458-001,normal_columnar,baseline,0.9368246051537822,0.5515592515592516,0.7441919283565168,1270,1136,2931,6689,0.4332992152848857,0.5314805158589951,134.0,3758.0,0.16983106592913738,0.2634681493557483,0.6080498925728057,False,0.6366322440529905,0.10515172819399532,False,11,False,True,False
20260803,153956444-153956458-003,normal_columnar,baseline,0.6712606404539927,0.6968373230822995,0.6840489817681461,1517,950,2105,3618,0.7206650831353919,0.6196546553066754,567.0,1513.0,0.2625760088446656,0.4580890742907263,0.635646778737976,False,0.7494796370907316,0.12982498178405621,False,11,False,True,False
20260803,153958345-153958364-001,normal_columnar,baseline,0.8963558920965452,0.8059925093632959,0.8511742007299206,1016,1097,1302,1368,0.7803379416282642,0.44246695451515533,81.0,66.0,0.8019005847953217,0.02156264316705747,0.027632406915467544,False,0.5847537914991483,0.14228683698399297,False,11,False,False,False
20260803,153958547-153958572-003,normal_columnar,baseline,0.9244921425833653,0.7463300058719906,0.8354110742276779,1220,1389,1810,1596,0.6740331491712708,0.6297449911824241,169.0,214.0,0.8703007518796992,0.19626760270842847,0.2911834703771919,False,0.6667442836307611,0.036999292448336996,False,11,False,False,False
20260803,153958547-153958572-004,normal_columnar,baseline,0.9186097668279807,0.7916666666666666,0.8551382167473236,1044,1229,1615,1121,0.6464396284829721,0.759951058177325,185.0,494.0,1.096342551293488,0.4499029228105158,0.6959694409466819,False,0.8216587826548112,0.06170772447748618,False,11,False,True,False
20260803,157181146-157181197-003,normal_columnar,baseline,0.909985528219971,0.7844670315350534,0.8472262798775122,1851,1604,1905,1932,0.9716535433070866,0.6637612966263272,247.0,27.0,0.8302277432712215,0.14142580003586513,0.14555152446929712,False,0.7631986022943787,0.09943730566805153,False,11,False,False,False
20260803,157181387-157181418-001,normal_superficiel,baseline,0.6877523553162853,0.8987300100616217,0.7932411826889535,550,936,98887,116784,0.005561903991424555,0.8534358081305954,386.0,17897.0,0.008014796547472256,0.002452892556047701,0.440937424019709,False,0.5813820605726443,0.2720537475579511,False,11,False,False,True
20260803,157183412-157183656-001,normal_intermediate,baseline,0.9465104431991849,0.9543961058716155,0.9504532745354002,997,966,32174,33566,0.030987754087151115,0.6987300728836787,31.0,1392.0,0.02877912173032235,0.0022086323568287665,0.07127206052290218,False,0.6823810291927329,0.016349043690945808,False,11,True,False,False
20260803,157183828-157183887-001,normal_intermediate,baseline,0.8866959064327485,0.834812784469535,0.8607543454511417,1213,1523,33655,45879,0.036042192839102656,0.750740116659001,310.0,12224.0,0.03319601560626866,0.0028461772328339935,0.07896573551459135,False,0.7201852096103922,0.030554907048608748,False,11,False,False,False
20260803,157184850-157184920-001,normal_columnar,baseline,0.8539553752535497,0.70958751393534,0.7817714445944448,1311,1647,5498,8854,0.238450345580211,0.5248658377693753,336.0,3356.0,0.1860176191551841,0.05243272642502689,0.21988857432297193,False,0.704078179146095,0.1792123413767197,False,11,False,False,True
